place_id;keywords;country;city;location_name;location_address;lat;lng;location_rating;blog_url;location_google_types;postcode;photo_uri
ChIJq1iC0SmWyFYRTPAnFLyrDHk;carnival, festival, fur auction, parade, reindeer, snow sculptures, winter;US;Anchorage;Fur Rondy Headquarters;400 D St #110, Anchorage, AK 99501, United States;6.121.841.670.000.000;-1.498.896.074;04. Sep;https://handpickedalaska.com/blog/what-to-do-in-anchorage-alaska;point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7GA7fZYRyGeP4cCjvKTf42JxREEcGnq3l7SfwQHSvDPwF2WZt2gVUSoPvmWo71KKu-oAzx2m6f3Lp9E1ZGMXyVLQVk2OGDmsy2J0L5IhxNZPegRt_xerkbJ1LNj6o5GU4gNfWNy7DudQhVXvPZJDn8AaMBn_3_qvt77i2OxrlJ4JtX&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJqb2tG6G9yFYR6JzGJtvxMRs;art, gifts, jewelry, pottery;US;Anchorage;Tiny Gallery;706 W 4th Ave, Anchorage, AK 99501, United States;612.184.391;-149.896.115;04. Sep;https://handpickedalaska.com/blog/what-to-do-in-anchorage-alaska;art_gallery,store,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4DPogoTyfb2skyysermWoLmnMGcW1bqooffPJr2eqLncCoeELLVk_PNBZ5ecor7L_ISNEdzQ3AeYyOjWThZYp7YukfdyJnhtnpwbUal60ItAo9iSZrWzKaMNaa_fH8sdhAFIUPpzi1JZ--ZmsnZrzKa5otbznj5RxLH6zD7eTFjCIP&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJscKQVtmXyFYRD67Q22DAeM4;books, new, used;US;Anchorage;Title Wave Books;1360 W Northern Lights Blvd, Anchorage, AK 99503, United States;611.945.899;-1.499.093.399;04. Jul;https://handpickedalaska.com/blog/what-to-do-in-anchorage-alaska;book_store,store,point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q42-ASjf5vKGwHAkLTJgMw6VdeB34x2iVxpoRS4zpx8XpFgwLLZxm10J2HXP7lzA4-k1Y9nwzyi9odVXAJTvdj55DgvUmMPfSk8B1Q3qNJBEr8YNm0feqttY1BCQqd9hOqZgLMb0hhxdRo8AQa_5fXaa4vkEFkrcIyXeXe9IBFEERgV&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJtTIzxvOZyFYRalhaqIAlE7k;art market, beer garden, dance, festival, food trucks, kids' entertainment, live music, summer;US;Anchorage;Alaska Greek Festival;2800 O'Malley Rd, Anchorage, AK 99507, United States;61.122.078;-1.498.293.901;04. Jun;https://handpickedalaska.com/blog/what-to-do-in-anchorage-alaska;point_of_interest,establishment;99507;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4jaNcdtQ5tjNlys2LDQjmrVeAfrRMkXRJ1pileG5NFLRmcxXunZ8qhwzrnDr7evrLFS3YHQ1OxcqaaeC-7MDvfOi7qMzdg0__OK6SPuy8VOWeHp7qJVAOgErC50WD9hR4tMQgpKBNs4NXYzIIqxmM5SGa23SKQczPe7BOv_hW2wG-J&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJwxF8gvOiyFYRevFgsR1QA9k;beach, biking, black bears, eagles, frisbee golf, groomed ski trails, moose, mountain views, nordic skiing, orienteering, outdoors, park, running, soccer, trails, walking, wildlife;US;Anchorage;Kincaid Park;9401 Raspberry Rd, Anchorage, AK 99502, United States;611.536.409;-15.005.538;04. Aug;https://handpickedalaska.com/blog/what-to-do-in-anchorage-alaska;park,tourist_attraction,point_of_interest,establishment;99502;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4psAWyT7RQ8LYFoC42E-M0pQhcAUuxgEO7DqWUEdm2_vzSZMIi-DgFGIPOPmyb76Olm3-8jUL6MguNZPMe2D6YIAD7iyPYue7UlJsSvgMDwLkh-1JFR3Dq1MlWz6qY-i6xfmrwbB52vqHyIioGDgK6EAVLWdJ0O76XTluXqFekAyyL&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJx7qxxx69yFYRamtrOdUuS3c;flights, flightseeing, seaplanes;US;Anchorage;Lake Hood Seaplane Base, Anchorage, Alaska, USA | StreamTime LIVE;4512 Enstrom Cir, Anchorage, AK 99502, United States;6.117.961.429.999.990;-1.499.718.865;5.0;https://handpickedalaska.com/blog/what-to-do-in-anchorage-alaska;tourist_attraction,point_of_interest,establishment;99502;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q69wKhHA8vqGItZO1zOzhXE2JasgKyT32LHWLn529FkbxuH6HxQHYldOcKl5ng_0A1BEuraVf7KFtoKEIiETAd2No221YBIsfvOHDcORDM-BIpW-z4wNasw5C1Y2fODEHgRjlOpg6VpyB6ePCKbEEv10_sl_eZUHvXCRjcBbTTJYVfz&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ-cMjHIi9yFYRa6CEL7i0Tr0;family-friendly, festival, fishing;US;Anchorage;Slam'n Salm'n Derby;Anchorage, AK 99501, United States;6.122.237.990.000.000;-1.498.860.059;04. Feb;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;tourist_attraction,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6TG758HEb58EFDtoCTM2ITlvjdQAAXWFwU_dHL7uU6lwu7Pxh_WR_-ZJ7oE5NMYTeHO2vzS_4ZfqP_HuNsycQ2Dp2hv-0kmDQ3JPXXQQzBhxeacalM9_8QlM2TaDUZlJZg9579mKFpfHTYSpV7NDO32HVHkh01Od8V6Fii-NuXcSoK&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ4YAEkJbkyFYRL5w-SDIcVUA;northern lights;US;Anchorage;Eklutna Tailrace;13145 S Old Glenn Hwy, Palmer, AK 99645, United States;614.766.382;-1.491.630.491;04. May;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;tourist_attraction,park,point_of_interest,establishment;99645;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5uK76_HwOakuMF4ydLfnUpHzwkCL9-LFKF7xL3Tm89vO0FLq7jdiSnss3MmVL5XAxEscOnsU6Y4RPjwqPnzOqEm_YJDwfAi09v-BCKw_GI-WJIwYshimosDbkzr9CPTTvagPU7XizIN5FiaZYE0cxkcAYsnwRO1YJvdThItXAaU80H&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ9-Mp-JNkyFYRhEk4p_clhZw;gold panning;US;Anchorage;Crow Creek Gold Mine;601 Crow Creek Mine Rd, Girdwood, AK 99587, United States;609.975.816;-1.490.884.953;04. May;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;tourist_attraction,campground,park,museum,lodging,point_of_interest,store,establishment;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5lPDQfJZCzlFfBB9s3-d86Bn73cXQlKBNbv1wyiE89GMr3g2y0otBxWStzAmhPnJlZgBK1XR-oKT4SnjvQN6NrKB28Tud3iDMNI_1cRpV7mSQovDU1Kcu22jszUCfrBYopD10lkPoNM1VtRI32k_DqOy07rACiyg5ncrmae3J77sM7&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJAYtfKJO2yFYRQ4N1-Fy-z5s;;US;Anchorage;Matanuska-Susitna Valley;Matanuska-Susitna Valley, Alaska 99654, USA;6.138.340.239.999.990;-1.502.500.751;0.0;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;natural_feature,establishment;99654;
ChIJF1FiKfucyFYRCuyuupPjfYw;whale watching;US;Anchorage;Turnagain Arm;Turnagain Arm, Alaska, USA;610.017;-1.499.630.058;04. Sep;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;natural_feature,establishment;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q76HkcTxLpAE7RIceoKjDR810DBmOBo3q37jqNzC3I74pLqvuAKyyZcxDd-BJEO6m8YJoWbwex5OQQlS90SVTGFd6TpDn4mjdCI7ct_Z-rFUNW2e8cAUUTiSU1vUKOJzDjV37Mv7MVKfi_6mhJS2RuijzBs-87m1uXPv3mFxTX4ENst&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJIZidQJmUt1YRi61VeqHm_mI;;US;Anchorage;Prince William Sound;Prince William Sound, Alaska, USA;606.905.448;-1.470.970.548;04. Aug;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;natural_feature,establishment;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4GnTMZB6ZG1XofqF2X_EE09JBKTTnBBXPFFAE88AHJmJ_F0CBDkwQZ8AtZDC4WhrNMO1CuQpXdFJxmFQgjdnkfaw5OTwPMwQCf1x38WB-9huzIqok2cmWkBxrnl8cfbPUDcAmOWY0HdiEViEh4LbfJ_ORvLVYoVaOo3pjUfSfQtQj1&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJJxwPJcmXyFYREYfs7vo1dG0;national park;US;Anchorage;Denali Tower North;2550 Denali St, Anchorage, AK 99503, United States;611.971.994;-1.498.780.514;04. Mar;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5LRSPN54ICBZ5nHxAJM4mspeJ-KoD1G8BpoMAXQ_hk29Ldy02Yx5ZbRbsWPVUeP5G1z7D2HfK830G0VkT6ZXFdPF0mVvUuPstI6to02_5mbNHb7GAT-ItQvH6KHJQr4NaVNDD8RTk0mO3lNEs8aqIi1yokUtAhlZK0dVrGWoJmnVLa&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJLediyUlxyFYRiqPrxn3Bqco;;US;Anchorage;Portage;Portage, AK 99587, USA;608.407.345;-1.489.828.783;;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;locality,political;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5keOdiU_eqUbODXXfF0fTbMpONP5yKupH2zEY2uO_tgI-oJGOtZiq07s24Z5ZdWj-XvP-a1zgSAoDrIc3EhaDDZc9L4wIzKCQy9j8XtFSTfPv5Br5nm5tJ8OuLUEpl3-DNn36IStLnzRvZUpQYVkEzl2qCRovMH4AD78Qe739geehS&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJQT-zBHaRyFYR42iEp1q6fSU;train;US;Anchorage;Anchorage;Anchorage, AK, USA;612.175.758;-1.498.996.784;;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;locality,political;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q65fLijGUUAJJcEL7wp_9WLy2-GiWHZmP7a3-PGCviUZkE5aIgJVWNDM_e96-GQxxv2CFZXZfRa2pol6sbHKQbETvLlrdDwmL8FT_6bYibbiPB1-7c5BZhwMTzARdYOvDw_w1z-jl1TUjKTb0IbPLgMmAbaguXiUP009mEjbTXGCd2_&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJU5WSntkauFYR4i5djg8b1_Y;;US;Anchorage;Whittier;Whittier, AK 99693, USA;607.745.903;-1.486.858.407;;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;locality,political;99693;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5tmOUaDhHHJmaClstOOXPVcDefWnVzj4GaFCh65lQoRGzqPLs_sb5t2DLR5Jsbvg0qEqMkRKn2whHyLi8KI8jZwAcveWbbx2joqr-8be1lUqKDJE6E71H_-PQb-26bZiQpmoIK5fYcouanZrDTPAA13c4hxhh1VNWNWnLoh9PMkHVS&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJUQAKNLCTyFYRqVUsUrsL4CM;fishing, outdoors;US;Anchorage;Ship Creek, Alaska;Ship Creek, Alaska, Anchorage, AK, USA;612.229.493;-149.635.628;03. Jul;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;natural_feature,establishment;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7X41H77X3y3oVeBOiIW_IAvkbcJ05rVXQeXvkVcA5tn0AE7P2jblvongYFR4fLn5DTa8ezp3w857KZAJvboYVQRIYKPYtUsasGG8UN9Ik1VekBPEBPMZQRoneMwtBu69qiQu1tzYwJysONaHZ2tgGyOgCMlHBHTBEImP5V2HjtuFTv&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJW0bxb4e9yFYRj7Dr1MITPZg;national park;US;Anchorage;Kenai Fjords Tours (Anchorage);509 W 4th Ave, Anchorage, AK 99501, United States;61.218.688;-149.891.969;04. Jul;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;travel_agency,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5lsjbYFjG1KjFu-brnYz0mQLCVlB23Dp8XjE-fssVlwORBMx4SGSZKvCgCN_xcLNCJn25WvWvu192H98d_xHWzZPUZ1lOspSuLFO5ddHngLKA6MjFS3jzNK3bT6S72BOjBpoElXlmHIozecA2taG7VDNonMa1F8sOF7KOT8VK3IAzr&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJW8_UtO7tw1YRpVKMdp6HJ5M;;US;Anchorage;Chinitna Bay;Chinitna Bay, Alaska, USA;598.530.863;-1.530.627.164;5.0;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;natural_feature,establishment;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6w5wdzDMh5Cjp-WMTi-2c9Tt0s5ocTvH3AlVCzvNp6vtt7bfnWOFzCGr_8uEYN2FTMWLiIJ9FMJSkRwL9ZUWtrh7r8mr9W78ANqJvEMIIeUt0f3ZRRQkJovr0mnwitMEHgqZX1NKqKQggpgf9niFW0vRBzwuKIltdwnmtwPZE7jAUy&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJZ9R_CrJ2yFYRc0c7bqahWdk;wildlife, zoo;US;Anchorage;Alaska Wildlife Conservation Center;43520 Seward Hwy, Girdwood, AK 99587, United States;608.212.004;-1.489.792.242;04. Jul;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;tourist_attraction,zoo,park,point_of_interest,establishment;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q57doagFXFg14k2povTLh8A0Sj_DnUjxaczh9NxX3jXs_-tmiT6NTvHshQCUGte9RU5obZ5pyICeDOs4nTbEKodG9FCfh4CwuscahMSYzcqndyTLi6fy9JsWiTX20GWy-VtabqkzKQ9fCy7m6-sHZox0ooxNFtZyRoP6LAH3E-8N0KE&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJb200sM9kyFYR4Fr7U-zDNQ4;tram;US;Anchorage;Alyeska Aerial Tram;Tram Cir, Girdwood, AK 99587, United States;6.097.057.509.999.990;-1.490.971.981;04. Jun;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;tourist_attraction,point_of_interest,establishment;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7NOUg2u7m0g04nv0qtNL934xycQpwRyEMDVAnIbIKdmMwPCNDnauVOmcT6T3MvijmFQLBUQAzQJ1jUNAoG3OpfrxXFIKkNGbE3j6bUjX53je08O2CrrFIpAVABsegbPn-JPocRi4OVLVJgbqHj4IPM9i8YqJ3yzSMex3WtBHpQ78oL&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJlVS0K-7C6VYR8unqDr4HTUw;national park;US;Anchorage;Katmai National Park and Preserve;Alaska, United States;585.861.984;-1.549.697.748;04. Aug;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;park,point_of_interest,establishment;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6AXyquXKcuQdHQR4D3L90ogdtpzouHnQbibb1ZVqFnCPnc5I7QkWPtA8CmNdaZWdvp9bSv7M_y_2DUCCQSMXBpX2gj3Syr4_60gTzcvzMTzG9yOjMEYLWa2Gqp-9g8_8_4JJLrsatcElk6ZE9vdRllOUuZqfMDA098BSz-E26GPDdR&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJmR6OA-PEx1YRZT5tC6jtjTo;;US;Anchorage;Seward Hwy;Seward Hwy, Alaska, USA;6.066.391.949.999.990;-1.494.814.409;;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;route;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4OBVe2673B8MSdFjv07jO_0bdK3NwDozFShZ2t8qOnPTnhbHBQcdoMy0XSg10eJIJRUJEb5GLehFrsB6gdmQkulq66N7ks9poMhGjSJg_Lyc1MEB5brZA9M1AM1H2nJhXJCDzMkMMQMyi0XGDf-x2h6A2rejtdxeXuM7AIimVshJaL&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJmbhTQSThx1YRY1NoGvpNYLE;;US;Anchorage;Spencer Glacier Whistle Stop;Spencer Glacier Whistle Stop, Chugach National Forest, Seward, AK 99664, United States;6.070.586.549.999.990;-1.490.537.306;04. Sep;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;travel_agency,point_of_interest,establishment;99664;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6-O4TpEucsHEg9qwvkUJhXeTXQU-LSnS-smvGmqNm-axyrL0A-0-Brc4cNi38BuVL-3j1qm3LDy5zyYLCvWz4OcRbCah0JEZCkqFvj8ZhfkdmAeSje7V9kY6M87Qr6uUqzqokXZ_OaM6OUxZsySvbbFGf_k-mBEY5gLDwHeTsfEsE&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJmzNMTsxkyFYROxKD3uZQ8ks;;US;Anchorage;Alyeska Resort;1000 Arlberg Ave, Girdwood, AK 99587, United States;609.704.373;-1.490.985.114;04. Apr;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;spa,park,lodging,point_of_interest,establishment;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6QIdiBfvkA-Tp1_UDBFptwzw7udGg2gFTADIsmfidtXm9StzeNJ4aMMznmkwsD9y7ZsLGej-p6WXlJE8KFTJLyZnXKEmQX-5wZFwvFO5Ez9qT3gR9p3vpUZKkNpC-0xSwJY-7nCpxVMy7TdP3yBBpv2l7SOIEcz1XXKog5TmFrrG8M&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJoy8lnw_vy1YRc8fyP3dIJVE;;US;Anchorage;Talkeetna;Talkeetna, AK 99676, USA;6.232.090.460.000.000;-1.501.066.221;;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;locality,political;99676;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6-A72obFi8AsdBE1TXOWaiYnA3fVwPMc8vwR7tp81Qklgaj_YYRIWytklA7li_k2CfjRvCTa69KHYQ01LvxXNwA9UdeAnbN2hM_O4pSwGVeAKmsvKaCbrvNa1Z8oT-gkFJasFugsxB5VkqRzANKbfJRKOD_qX4cpEVP1nrwcvuX9ob&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJqWX9Z09FMlEROvf-CeAF2LM;;US;Anchorage;Fairbanks;Fairbanks, AK, USA;648.400.511;-1.477.199.757;;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;locality,political;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q73zJni4r_crce_cwqy90eAL2zmsHNKLGNDK1WVwd31NiX7V02p_pSKe7NrX-VphXngHfWAJT9mxXE-a9YJiMTSqJSwoCqf-_NikWv7UqAwMWsOQHvEFm0Z5Agp235wV-thiHbUOy42ajC2XJiZ6ro6PqmL9x3p3F5PkuJxBPA-uSo&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJrZNXUGx7yFYRTbgad_F100o;northern lights;US;Anchorage;Girdwood;Girdwood, Anchorage, AK, USA;6.095.432.469.999.990;-1.491.598.983;;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;neighborhood,political;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7e-eAKEisYYwF5qA3oYrC_8r0Pc7yDtKjmtUdTKWfVgOw02UB2uXWE9IWcEQUER297qIdgSE3pgDhQSwAaSPeFVqsy8wyNwUhZpfy0BOFDueHZqJkMLJCRCXRSjJssDiNCGJWkCJwPlsPp_y_AJmCSk4KR4ZcMfvqGjdq9oTozKoGJ&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJt-bbDg_myFYRSmz53Q89LIw;alaskan native, culture, history;US;Anchorage;Native Village of Eklutna;26339 Eklutna Village Rd, Chugiak, AK 99567, United States;614.583.275;-1.493.613.995;04. Mar;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;point_of_interest,establishment;99567;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5R2y2Cw2YSYsJ_1mU6s3DrO4A_40dAPxLIc3qFSC1CAIcIBlgx9o_41Hm1FXH7UlrPUS_tQ_oi8r05qRFNrcaI2Bsdh2ANQ8aiAyMyzhe9rxvG33HHn-3sjOeb7JTvylaEfJ7GRo0OwxeWink5i9RD9T2R9SJOlDKA5oyc-Q7xARgv&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJuyInIIj-yFYRUn_ykCTRU-0;northern lights;US;Anchorage;Knik River;Knik River, AK, USA;614.822.883;-1.491.301.659;;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;locality,political;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7b28JN2Shj3WH47kAYs5p0CqXLtY_rjK9GUvp_fuk0XRAN5TgaPiZaBlJrnUrcPtwYTWcK0AIns5tLQlrI0A2KkAwebokjFKjjqrFG2RvKeNDqz08hl3EcQp4b5VTKsqHNXNat2YW8hz2imDseCLX5YBQp-nbTpZ1H2Q0wJWiSroAU&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJyXPNq1yHyFYRR-Sh6JsGBnE;gold panning;US;Anchorage;Indian Valley Mine & Gifts;27301 Seward Hwy, Indian, AK 99540, United States;6.098.555.200.000.000;-1.495.293.169;04. Jul;https://www.anchorage.net/blog/post/20-best-things-to-do-in-anchorage/;tourist_attraction,museum,store,point_of_interest,establishment;99540;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4H6nSYo5HGLmABbV4e6FtNcGA1nNl9uMCK4qNy6x1xD69jnhi2PGh9O3CceOW-1SfcaDe-5gFkD4FvL7HQ3FGUmFSjUlE-ugv4kMNMJw-zm8crQyBcHC-bC3lmSbh7pNmiUyklwDE624MtyYsZbHYuvP8tEsZ6T60rBHRP5VdTQEfz&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ38GlsWsdyVYRJBT5_yd_R1Y;ATV tours, outdoor;US;;Alaska Backcountry Adventure Tours | ATV Tours | Snowmobile Tours;3901 S Lindsey Cir, Palmer, AK 99645, United States;615.370.267;-1.489.773.442;5.0;https://www.dreambigtravelfarblog.com/blog/things-to-do-in-anchorage-alaska;tourist_attraction,travel_agency,point_of_interest,establishment;99645;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q65PMoYa3ac--WzvN85rcyYMKCfXhSU_kbx9b4ty9INTURqbiaKInJ_TARfIxgm7hKUfr3PVz4QVvkYYm0lZCrxuorqp8JnkSxKb2mBoF0-xVD4eCdUkPz7KK1mQGS3TVGQDZjkGi_VjsTxIHS_YzaPaRcqOxYfqbbYX-zSk1Djugk&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ3QKv3ByXyFYRGqjXKwhLX6s;flightseeing, helicopter tours;US;;Outbound Heli Adventures | Alaska;3901 S Lindsey Cir F, Palmer, AK 99645, United States;615.370.686;-1.489.774.447;5.0;https://www.dreambigtravelfarblog.com/blog/things-to-do-in-anchorage-alaska;travel_agency,point_of_interest,establishment;99645;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q71IYxbxSHMXnkj68JxC27y5KUPYpPmnLWM1k1nxMHjE3_pB5Uu9fBqwysB4ETMwrc_r8hcpZYLUzaswm3KlhVxXfGrRh68Y0o_o1zfArocOWpCMb-59aOtSGKoEvogok51l88KB0d0X5BN6mq5n7Vkyt0VYF_351N0QzZ7OmyskHKO&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ3TPpFdKbyFYRhHzUX1Z06LI;hiking, views;US;;Chapel by the Sea;14730 Turnagain Bluff Way, Anchorage, AK 99515, United States;610.871.404;-149.835.933;5.0;https://www.dreambigtravelfarblog.com/blog/things-to-do-in-anchorage-alaska;church,place_of_worship,point_of_interest,establishment;99515;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4s4phEJ_nUtRkNBpAh9Ee04WPWYDMAMMPXbXMNKSHxus1zf8xsea2ksjaHitfDokiHRg21Id-Xkm34eSGXQpQYCdSBHeyBJKCS796aOYgT-YmNsSZcOLyHeAjVjoI8OIjk5AYLD68soWy-w_c7FkccgLLPhhOpBCB6XccaY85Yn6Y&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
